"CASEID","PARNUM","PTYPE","ATFAULT","PSEX","PAGE","PSOBER","PDRUG","PDIRECT","PSAFETY1","PSAFETY2","INSURED","HAZARD","CELL","SBUS","PVIOLCOD","PVIOLCAT","PVIOL","PVIOLSUF","OAF1","OAF2","PKILLED","PINJURED","MOVEMENT","VEHYEAR","VEHMAKE","VEHTYPE","CHPTYPE1","CHPTYPE2","PRACE","INATTN","TRUCKCMB","TRAILRCMB","YEAR_"
"2801659",2,"1","N","F",66,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"H",1994,"MERCEDES-BENZ","A","1","0","W",,"-","-",2006
"2801659",1,"1","Y","M",42,"A","-","E","L","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1995,"TOYOTA","A","1","0","W",,"-","-",2006
"2801667",2,"4","N","M",44,"A","-","S","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",,"-","L","4","0","W",,"-","-",2006
"2801667",1,"1","Y","F",30,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"K",1990,"CHEVROLET","A","1","0","B",,"-","-",2006
"2801671",2,"1","N","F",49,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2005,"LEXUS","A","1","0","A",,"-","-",2006
"2801671",1,"1","Y","F",56,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1995,"TOYOTA","A","1","0","W",,"-","-",2006
"2801679",2,"1","N","F",33,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",1997,"HONDA","A","1","0","A",,"-","-",2006
"2801679",1,"1","Y","M",15,"A","-","E","M","G","N","-","3","-","-","-",,,"N","-",0,0,"B",2000,"TOYOTA","A","7","0","O",,"-","-",2006
"2814972",2,"4","N","F",23,"A","-","W","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",,"-","L","4","0","W",,"-","-",2006
"2814972",1,"1","Y","M",44,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1999,"FORD","D","22","0","A",,"-","-",2006
"2814976",2,"2","N","F",13,"A","-","S","-","-","O","-","3","-","-","-",,,"N","-",0,1,"R",,"-","N","60","0","O",,"-","-",2006
"2814976",1,"1","Y","M",998,"G","G","-","-","-",,"-","-","-","-","-",,,"N","-",0,0,"L",,"-","-","99","0","O",,"-","-",2006
"2814980",1,"1","Y","M",57,"A","-","W","P","W","Y","-","3","-","-","-",,,"N","-",0,1,"B",1991,"HONDA","C","2","0","W",,"-","-",2006
"2814996",2,"4","N","F",51,"A","-","N","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",,"-","L","4","0","W",,"-","-",2006
"2814996",1,"2","Y","F",13,"A","-","E","-","-","O","-","3","-","-","-",,,"N","-",0,0,"-",,"-","N","60","0","A",,"-","-",2006
"2814999",2,"1","N","M",40,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",1987,"CHEVROLET","D","22","0","A",,"-","-",2006
"2814999",1,"4","Y","M",37,"B","-","E","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",,"-","L","4","0","W",,"-","-",2006
"2815003",1,"1","Y","M",34,"A","-","W","P","W","Y","-","3","-","-","-",,,"N","-",0,1,"J",1995,"HONDA","C","2","0","O",,"-","-",2006
"2815004",2,"1","N","F",19,"A","-","E","P","G","N","-","3","-","-","-",,,"N","-",0,1,"B",1989,"HONDA","A","1","0","H",,"-","-",2006
"2815004",1,"1","Y","-",998,"G","G","E","L","B",,"-","-","-","-","-",,,"N","-",0,0,"B",2000,"PONTIAC","-","99","0",,,"-","-",2006
"2820091",1,"1","Y","F",35,"A","-","N","M","G","Y","-","3","-","-","-",,,"G","-",0,0,"H",1990,"TOYOTA","A","1","0","A",,"-","-",2006
"2820091",3,"1","N","F",31,"A","-","N","M","G","Y","-","3","-","-","-",,,"G","-",0,1,"H",1991,"HONDA","A","1","0","B",,"-","-",2006
"2820091",2,"1","N","F",24,"A","-","N","M","G","Y","-","3","-","-","-",,,"G","-",0,1,"H",2004,"HONDA","A","1","0","W",,"-","-",2006
"2820094",2,"1","Y","F",16,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1994,"FORD","A","7","0","W",,"-","-",2006
"2820094",1,"1","N","M",40,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"H",2000,"CHEVROLET","A","7","0","W",,"-","-",2006
"2820103",2,"1","N","M",40,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",1999,"FORD","D","22","0","H",,"-","-",2006
"2820103",1,"1","Y","M",30,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2003,"CHEVROLET","A","7","0","W",,"-","-",2006
"2820237",2,"1","N","M",42,"A","-","S","P","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",1993,"CHEVROLET","D","22","0","H",,"-","-",2006
"2820237",1,"1","Y","M",20,"A","-","S","P","G","Y","-","3","-","-","-",,,"N","-",0,0,"H",1978,"FORD","D","22","0","W",,"-","-",2006
"2824813",1,"1","Y","M",20,"B","-","N","P","G","N","-","3","-","-","-",,,"N","-",0,1,"C",1992,"HONDA","A","1","0","H",,"-","-",2006
"2830125",2,"1","N","F",29,"A","-","W","M","G","Y","-","3","-","-","-",,,"G","-",0,1,"B",2004,"HONDA","A","1","0","W",,"-","-",2006
"2830125",1,"1","Y","M",21,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"R",2001,"TOYOTA","A","1","0","A",,"-","-",2006
"2830231",2,"1","Y","M",30,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1998,"FORD","A","7","0","W",,"-","-",2006
"2830231",1,"1","N","F",48,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"E",1995,"BMW","A","1","0","A",,"-","-",2006
"2831534",2,"1","N","M",48,"A","-","S","M","G","Y","-","-","-","-","-",,,"N","-",0,1,"B",1997,"TOYOTA","A","1","0","A",,"-","-",2006
"2831534",1,"1","Y","F",23,"A","-","N","L","G","N","-","-","-","-","-",,,"N","-",0,1,"E",2000,"FORD","A","1","0","B",,"-","-",2006
"2831561",1,"1","Y","M",46,"B","-","S","P","G","N","-","3","-",,"27",21651,"C","A","-",0,0,"N",1990,"PONTIAC","A","1","0","H",,"-","-",2006
"2831561",3,"1","N","M",17,"A","-","N","P","G","N","-","3","-","-","-",,,"N","-",0,0,"B",1991,"ACURA","A","1","0","H",,"-","-",2006
"2831561",2,"1","N","M",31,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,2,"B",1994,"CADILLAC","A","1","0","H",,"-","-",2006
"2831565",2,"1","N","M",63,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1997,"CHEVROLET","D","22","0","W",,"-","-",2006
"2831565",1,"1","Y","M",37,"D","-","E","M","G","N","-","3","-",,"31",22107,,"A","-",0,1,"E",2001,"BMW","C","6","0","W",,"-","-",2006
"2831570",1,"1","Y","M",37,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1999,"FORD","A","1","0","B",,"-","-",2006
"2831570",2,"1","N","M",60,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1997,"CHRYSLER","A","1","0","W",,"-","-",2006
"2831577",1,"1","Y","M",45,"A","-","E","L","G","N","-","3","-",,"25",22350,,"A","E",0,0,"B",1994,"SATURN","A","1","0","H",,"-","-",2006
"2831577",2,"1","N","F",39,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1993,"JEEP","A","1","0","W",,"-","-",2006
"2831585",2,"1","N","M",23,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"P",2005,"MITSUBISHI","A","1","0",,,"-","-",2006
"2831585",1,"1","Y","F",26,"A","-","W","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"P",2004,"HONDA","A","1","0","A",,"-","-",2006
"2831597",3,"1","N","M",70,"A","-","N","P","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2003,"FORD","D","22","0",,,"-","-",2006
"2831597",1,"1","N","F",34,"A","-","N","L","G","Y","-","3","-",,"25",22350,,"A","-",0,1,"B",2001,"ACURA","A","1","0",,,"-","-",2006
"2831597",2,"1","Y","F",51,"A","-","N","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1999,"BMW","A","1","0",,,"-","-",2006
"2837465",3,"1","N","F",36,"A","-","W","M","G","Y","-","3","-","-","-",,,"G","-",0,1,"A",2000,"NISSAN","A","1","0","A",,"-","-",2006
"2837465",2,"1","Y","F",18,"A","-","W","M","G","Y","-","3","-","-","-",,,"G","-",0,1,"B",2004,"TOYOTA","A","1","0","W",,"-","-",2006
"2837465",1,"1","N","M",24,"A","-","W","L","G","Y","-","3","-",,"25",22350,,"A","G",0,0,"B",1995,"FORD","A","1","0","W",,"-","-",2006
"2837517",1,"1","Y","M",18,"B","-","S","A","G","N","-","3","-",,"25",22350,,"A","-",0,1,"B",1991,"HONDA","A","1","0","H",,"-","-",2006
"2839249",1,"1","Y","-",998,"G","G","S","B","-",,"-","3","-","-","-",,,"N","-",0,0,"J",,"-","-","99","0",,,"-","-",2006
"2839249",3,"1","N","F",50,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2000,"HONDA","A","1","0","W",,"-","-",2006
"2839249",2,"1","N","M",27,"B","-","N","L","J","N","-","3","-","-","-",,,"N","-",0,1,"B",1989,"FORD","A","1","0","W",,"-","-",2006
"2839249",4,"1","N","M",61,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2000,"NISSAN","A","1","0","O",,"-","-",2006
"2843612",1,"2","Y","M",10,"A","-","N","-","-","O","-","3","-","-","-",,,"N","-",0,1,"-",,"-","N","60","0",,,"-","-",2006
"2843612",2,"1","N","M",56,"A","-","N","L","G",,"-","3","-","-","-",,,"N","-",0,0,"B",2005,"FORD","A","1","0",,,"-","-",2006
"2843612",3,"1","N","M",45,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",1995,"CHEVROLET","A","1","0",,,"-","-",2006
"2843623",2,"1","N","F",56,"A","-","N","L","G","Y","-","3","-","-","-",,,"G","-",0,1,"H",2003,"DODGE","A","8","0","A",,"-","-",2006
"2843623",1,"1","Y","F",37,"A","-","N","L","G","Y","-","3","-","-","-",,,"G","-",0,0,"H",2001,"MERCEDES-BENZ","A","7","0","H",,"-","-",2006
"2843624",1,"1","Y","M",19,"A","-","W","P","C","N","-","3","-","-","-",,,"N","-",0,1,"E",1979,"LINCOLN","A","1","0","B",,"-","-",2006
"2843639",1,"1","Y","F",42,"A","-","N","L","G","Y","-","3","-",,"25",22350,,"A","-",0,0,"B",1991,"ACURA","A","1","0","A",,"-","-",2006
"2843639",2,"1","N","F",31,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"E",2003,"TOYOTA","A","1","0","A",,"-","-",2006
"2843643",1,"1","Y","M",38,"A","-","N","P","W","N","-","3","-","-","-",,,"N","-",0,1,"B",1983,"SUZUKI","C","2","0","O",,"-","-",2006
"2843643",2,"1","N","M",48,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",1993,"CHEVROLET","D","22","0","W",,"-","-",2006
"2843670",1,"1","Y","F",20,"B","-","W","L","B",,"-","-","-",,"31",22107,,"A","-",0,2,"M",2000,"HONDA","B","7","1","H",,"-","-",2006
"2843678",2,"4","N","M",59,"A","-","S","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",,"-","L","4","0","W",,"-","-",2006
"2843678",1,"1","Y","F",50,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"D",1992,"TOYOTA","-","-","0","W",,"-","-",2006
"2847620",2,"1","N","M",46,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1989,"TOYOTA","A","1","0","A",,"-","-",2006
"2847620",1,"1","Y","M",16,"A","-","N","M","G","Y","-","3","-",,"31",22107,,"A","-",0,2,"B",1995,"HONDA","A","1","0","H",,"-","-",2006
"2851041",2,"1","N","M",45,"A","-","N","M","G","Y","-","3","-","-","-",,,"-","-",0,0,"D",1988,"TOYOTA","A","1","0","B",,"-","-",2006
"2851041",1,"4","Y","M",33,"A","-","S","-","-","O","-","3","-",,"39",21201,"D","A","-",0,1,"B",,"-","L","4","0",,,"-","-",2006
"2851046",2,"1","N","F",72,"A","-","E","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2007,"GMC","A","7","0","A",,"-","-",2006
"2851046",1,"1","Y","F",33,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1998,"HONDA","A","1","0","O",,"-","-",2006
"2851057",3,"1","N","F",67,"A","-","N","M","C","Y","-","3","-","-","-",,,"N","-",0,0,"A",2006,"CHEVROLET","A","1","0","W",,"-","-",2006
"2851057",2,"1","N","M",61,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2006,"INTERNATIONAL HARVESTER","D","22","0","B",,"-","-",2006
"2851057",1,"1","Y","M",78,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"J",1998,"FORD","A","1","0","W",,"-","-",2006
"2851058",2,"2","N","M",75,"A","-","-","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",,"-","N","60","0","A",,"-","-",2006
"2851058",1,"1","Y","M",30,"A","-","-","M","-","Y","-","3","-","-","-",,,"N","-",0,0,"D",1995,"FORD","A","7","0","H",,"-","-",2006
"2851061",2,"4","N","F",46,"A","-","E","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",,"-","L","4","0","A",,"-","-",2006
"2851061",1,"1","Y","M",61,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",2004,"HONDA","A","1","0","W",,"-","-",2006
"2851069",2,"1","N","F",78,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,2,"A",2006,"HONDA","A","8","0","O",,"-","-",2006
"2851069",1,"1","Y","M",22,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2002,"CHEVROLET","D","22","0","H",,"-","-",2006
"2851073",2,"2","N","M",77,"A","-","N","-","-","O","-","3","-","-","-",,,"N","-",0,1,"L",,"-","N","60","0","W",,"-","-",2006
"2851073",1,"1","Y","-",998,"D","-","E","-","-",,"-","3","-","-","-",,,"N","-",0,0,"B",,"-","A","1","0",,,"-","-",2006
"2851089",2,"4","N","M",28,"A","-","E","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",,"-","L","4","0","H",,"-","-",2006
"2851089",1,"1","Y","M",53,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",1993,"HONDA","A","1","0",,,"-","-",2006
"2851105",2,"4","N","M",12,"A","-","N","-","-","O","-","3","-",,"27",21202,"A","A","E",0,1,"B",,"-","L","4","0","W",,"-","-",2006
"2851105",1,"1","Y","M",29,"A","-","E","M","G","Y","-","3","-","-","-",,,"E","-",0,0,"R",2004,"MITSUBISHI","A","1","0","O",,"-","-",2006
"2851117",3,"1","N","F",64,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",1997,"JEEP","A","7","0","O",,"-","-",2006
"2851117",2,"1","N","M",48,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",1993,"FORD","A","1","0","W",,"-","-",2006
"2851117",1,"1","Y","M",32,"A","-","W","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2001,"FORD","A","7","0","H",,"-","-",2006
"2859782",1,"1","Y","M",24,"A","-","W","M","G","Y","-","3","-","-","-",,,"H","-",0,0,"B",1998,"FORD","D","22","0","W",,"-","-",2006
"2859782",2,"1","N","F",36,"A","-","W","M","G","Y","-","3","-","-","-",,,"H","-",0,1,"A",2003,"TOYOTA","A","1","0","A",,"-","-",2006
"2862881",2,"1","N","F",63,"A","-","N","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1997,"TOYOTA","A","1","0","W",,"-","-",2006
"2862881",1,"1","Y","M",40,"A","-","E","M","G","Y","-","-","-","-","-",,,"N","-",0,1,"B",1986,"TOYOTA","D","22","0","H",,"-","-",2006
"2862889",2,"1","N","M",21,"A","-","S","C","-","Y","-","-","-",,"47",12500,"A","A","-",0,1,"B",1996,"NISSAN","A","1","0","H",,"-","-",2006
"2862889",1,"1","Y","F",21,"A","-","S","M","C","Y","-","-","-","-","-",,,"N","-",0,0,"D",2003,"MERCEDES-BENZ","A","1","0","W",,"-","-",2006
"2862893",3,"1","N","M",38,"-","-","-","-","-",,"-","-","-","-","-",,,"-","-",0,0,"-",,"-","-","-","0",,,"-","-",2006
"2862893",2,"4","N","M",46,"A","-","N","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",,"-","L","4","0","W",,"-","-",2006
"2862893",1,"1","Y","M",57,"A","-","S","M","G","Y","-","-","-","-","-",,,"N","-",0,0,"E",2002,"HONDA","A","1","0","A",,"-","-",2006
"2862913",2,"1","N","F",30,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2004,"TOYOTA","A","8","0","O",,"-","-",2006
"2862913",1,"1","Y","F",24,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1999,"VOLKSWAGEN","A","1","0","W",,"-","-",2006
"2862913",3,"1","N","F",49,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",2005,"ACURA","A","1","0","O",,"-","-",2006
"2862917",1,"1","N","M",24,"A","-","S","P","W","Y","-","3","-","-","-",,,"N","-",0,1,"D",1992,"YAMAHA","C","2","0","W",,"-","-",2006
"2862928",2,"1","N","M",26,"A","-","S","M","G","N","-","3","-","-","-",,,"N","-",0,1,"A",1992,"NISSAN","A","1","0","H",,"-","-",2006
"2862928",1,"1","Y","M",19,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,0,"H",2006,"TOYOTA","D","22","0","O",,"-","-",2006
"2864668",3,"1","N","F",45,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2003,"FORD","A","1","0","W",,"-","-",2006
"2864668",2,"1","N","F",33,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2001,"FORD","A","1","0","H",,"-","-",2006
"2864668",1,"1","Y","F",46,"A","-","W","M","G","Y","-","3","-","-","-",,,"F","-",0,0,"H",2001,"GMC","A","1","0","H","-","-","-",2006
"2864676",2,"2","N","M",57,"A","-","S","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",,"-","N","60","0","O",,"-","-",2006
"2864676",1,"1","Y","F",48,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"D",1989,"PLYMOUTH","A","1","0","A",,"-","-",2006
"2866265",2,"2","N","M",18,"A","-","W","-","-","O","-","3","-","-","-",,,"N","-",0,1,"-",,"-","N","60","0","O",,"-","-",2006
"2866265",1,"1","Y","F",24,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1998,"CHEVROLET","A","1","0","W",,"-","-",2006
"2866313",2,"1","N","F",23,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2005,"HONDA","A","1","0","A",,"-","-",2006
"2866313",1,"1","Y","F",19,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"J",1993,"FORD","A","1","0","H",,"-","-",2006
"2866706",2,"1","N","F",26,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2002,"NISSAN","A","1","0","W",,"-","-",2006
"2866706",1,"1","Y","M",18,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1997,"ACURA","A","1","0","A",,"-","-",2006
"2872972",1,"1","Y","M",30,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1998,"ACURA","A","1","0","A",,"-","-",2006
"2873020",2,"1","N","F",25,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",1994,"HONDA","A","1","0","A",,"-","-",2006
"2873020",1,"1","Y","M",40,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"H",1999,"HONDA","A","1","0","A",,"-","-",2006
"2873700",2,"1","N","F",33,"A","-","E","L","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2001,"BMW","A","1","0","H",,"-","-",2006
"2873700",1,"1","N","F",25,"A","-","W","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"E",1996,"TOYOTA","A","1","0",,,"-","-",2006
"2873708",2,"1","N","M",998,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"E",2005,"CHEVROLET","A","8","0","W",,"-","-",2006
"2873708",1,"1","Y","M",35,"A","-","N","P","G","Y","-","1","-",,"25",22350,,"A","-",0,1,"B",1984,"FORD","D","22","0","W",,"-","-",2006
"2873720",2,"1","N","M",48,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2007,"MERCEDES-BENZ","A","1","0","A",,"-","-",2006
"2873720",1,"1","Y","F",32,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2006,"HONDA","A","8","0","A",,"-","-",2006
"2873728",3,"1","N","M",35,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",1996,"CHEVROLET","A","1","0","W",,"-","-",2006
"2873728",2,"1","N","M",30,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,2,"E",1996,"MAZDA","A","1","0","A",,"-","-",2006
"2873728",1,"1","Y","M",40,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",2005,"FORD","D","22","0","H",,"-","-",2006
"2873732",3,"1","N","M",62,"A","-","W","M","G","Y","-","-","-","-","-",,,"N","-",0,0,"A",2007,"TOYOTA","A","1","0","W",,"-","-",2006
"2873732",2,"1","N","M",66,"A","-","W","M","G","Y","-","-","-","-","-",,,"N","-",0,1,"A",1998,"NISSAN","A","1","0","A",,"-","-",2006
"2873732",1,"1","Y","M",41,"A","-","W","M","G",,"-","-","-","-","-",,,"N","-",0,0,"B",2002,"NISSAN","D","22","0","H",,"-","-",2006
"2873752",2,"1","N","F",44,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2001,"HONDA","A","1","0","W",,"-","-",2006
"2873752",1,"1","Y","M",31,"A","-","N","M","G","N","-","3","-","-","-",,,"N","-",0,0,"E",2005,"FORD","A","1","0","H",,"-","-",2006
"2873756",3,"1","N","F",27,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",2006,"TOYOTA","A","8","0","O",,"-","-",2006
"2873756",2,"1","N","F",67,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",1996,"SATURN","A","1","0","A",,"-","-",2006
"2873756",1,"1","Y","F",36,"A","-","W","M","G","Y","-","3","-","-","-",,,"H","-",0,0,"B",2002,"VOLKSWAGEN","A","1","0","W",,"-","-",2006
"2879238",1,"1","Y","F",19,"A","-","W","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"R",1997,"NISSAN","A","1","0","O",,"-","-",2006
"2879755",1,"1","Y","F",25,"B","-","N","M","G","Y","-","3","-",,"31",22107,,"A","-",0,1,"R",2005,"TOYOTA","A","1","0","H",,"-","-",2006
"2881439",1,"1","Y","M",41,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,2,"J",1999,"JAGUAR","A","1","0","A",,"-","-",2006
"2883979",1,"1","Y","F",29,"A","-","S","L","G","N","-","3","-","-","-",,,"N","-",0,1,"E",1993,"TOYOTA","A","1","0","H",,"-","-",2006
"2885956",2,"1","N","M",66,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1998,"NISSAN","B","1","1","A",,"-","-",2006
"2885956",1,"1","Y","-",998,"G","G","W","-","-",,"-","-","-","-","-",,,"M","-",0,0,"B",1998,"FORD","B","1","1",,,"-","-",2006
"2885964",2,"1","N","F",60,"A","-","E","M","G","Y","-","-","-","-","-",,,"N","-",0,0,"D",2003,"HONDA","A",,,"A",,"-","-",2006
"2885964",1,"1","Y","F",42,"A","-","S","M","G","Y","-","-","-","-","-",,,"N","-",0,1,"A",2001,"BMW","A",,,"O",,"-","-",2006
"2885968",2,"4","N","M",14,"A","-","W","-","-","O","-","D","-","-","-",,,"N","-",0,1,"B",,"-","L",,,,,"-","-",2006
"2885968",1,"1","Y","F",69,"A","-","N","M","G","Y","-","-","-","-","-",,,"N","-",0,0,"D",2006,"HONDA","A",,,,,"-","-",2006
"2885976",2,"2","Y","M",48,"G","G","N","-","-","O","-","D","-","-","-",,,"N","-",0,1,"L",,"-","N",,,"W",,"-","-",2006
"2885976",1,"1","N","M",48,"A","-","E","M","G","Y","-","-","-","-","-",,,"N","-",0,0,"B",2006,"DODGE","A",,,"W",,"-","-",2006
"2887777",2,"4","N","M",52,"A","-","S","-","-","O","-","D","-","-","-",,,"N","-",0,1,"B",,"-","L",,,"H",,"-","-",2006
"2887777",1,"1","Y","M",28,"A","-","S","M","G","N","-","D","-","-","-",,,"N","-",0,0,"D",1994,"NISSAN","A",,,"H",,"-","-",2006
"2899493",3,"1","N","M",31,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",2000,"HONDA","A","1","0","O",,"-","-",2006
"2899493",2,"1","N","M",46,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2000,"MITSUBISHI","A","1","0","W",,"-","-",2006
"2899493",1,"1","Y","F",22,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2006,"HONDA","A","1","0","O",,"-","-",2006
"2901057",1,"1","N","M",22,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,2,"F",1991,"MITSUBISHI","A","1","0",,,"-","-",2006
"2901057",2,"1","Y","M",46,"-","E","W","P","W","N","-","3","-",,"25",22350,,"A","N",1,1,"B",1996,"HARLEY-DAVIDSON","C","2","0",,,"-","-",2006
"2901284",2,"1","N","F",47,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",1998,"OLDSMOBILE","A","1","0","A",,"-","-",2006
"2901284",1,"1","Y","M",20,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1992,"TOYOTA","A","1","0","H",,"-","-",2006
"2901316",2,"2","N","M",51,"-",,"-","-","-","O","-","-","-","-","-",,,"-","-",0,1,"-",,"-","N","60","0","W",,"-","-",2006
"2901316",1,"1","Y","M",49,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",2001,"LEXUS","A","1","0","W",,"-","-",2006
"2901320",2,"4","N","M",26,"A","-","S","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",,"-","L","4","0","O",,"-","-",2006
"2901320",1,"1","Y","F",42,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",1998,"GMC","-","-","0","W",,"-","-",2006
"2901324",2,"1","N","F",42,"A","-","W","M","G","Y","-","-","-","-","-",,,"N","-",0,0,"B",2005,"CHRYSLER","A","1","0","H",,"-","-",2006
"2901324",1,"1","Y","F",71,"A","-","S","M","G","Y","-","-","-","-","-",,,"N","-",0,1,"B",1994,"TOYOTA","A","1","0",,,"-","-",2006
"2901328",2,"1","N","F",47,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",2001,"MERCEDES-BENZ","-","-","0","W",,"-","-",2006
"2901328",1,"1","N","F",21,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2005,"LEXUS","A","1","0","W",,"-","-",2006
"2901343",2,"1","N","M",59,"A","-","S","-","-","Y","-","3","-","-","-",,,"N","-",0,1,"B",1998,"CHEVROLET","A","1","0","W",,"-","-",2006
