"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"3470758",-122.011575461,37.3881988525,2007,"4316","0","6","4","03",0,1,"A",,,,,"Y",2400,11,"D","E","A","DUANE AV","SAN JUAN AV",40,"E","N","2008-04-11",4316,"2007-11-17",2335,"14373","26","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",4,"A","-",22350,,"M","A","H","-","C","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3470767",-122.023747659,37.360884548,2007,"4316","0","1","4","07",0,1,"B",,,,,,1200,11,"B","C","A","RT 82","FAIR OAKS AV",350,"E","N","2008-04-17",4316,"2007-11-19",1140,"10329","42","5","6","0","0",,"0","004","-","Y","SCL",4,82,"-","-",16.09,"H","-","N","N",2,"A","-",21658,"A","N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3470771",-122.014290318,37.35312352,2007,"4316","0","3","4","03",0,2,"A",,,,,,1500,11,"C","C","A","RT 82","WOLFE RD",10,"W","N","2008-04-17",4316,"2007-11-21",1222,"14129","62","5","6","0","0",,"0","006","-","Y","SCL",4,82,"-","-",15.33,"H","-","S","Y",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","-","-",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3475206",-122.037100781,37.3718833923,2007,"4316","0","3","4","03",0,2,"A",,,,,,1200,11,"C","C","A","OLIVE AV","CHARLES AV",30,"E","N","2008-05-30",4316,"2007-11-28",1118,"12585","33","5","6","0","0",,"0","003","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","08",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3475218",-122.028933055,37.3376159668,2007,"4316","0","3","4","03",0,1,"A",,,,,,1800,11,"C","C","A","HOMESTEAD RD","BLUE JAY DR",0,,"Y","2008-05-30",4316,"2007-11-28",1628,"14398","62","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3475222",-122.027009363,37.4019355774,2007,"4316","0","2","4","03",0,1,"A",,,,,,1500,11,"D","C","A","ROSS AV","MATHILDA AV",4,"E","N","2008-05-30",4316,"2007-11-27",1421,"13877","12","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3475226",-122.017253059,37.3853149414,2007,"4316","0","3","4","12",0,1,"A",,,,,,1200,11,"D","C","A","MAUDE","FAIR OAKS",0,,"Y","2008-06-12",4316,"2007-11-28",1039,"10138","27","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",3,"A","-",21453,"A","N","A","H","-","A","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3476086",-122.030603061,37.389705658,2007,"4316","0","7","2","01",0,2,"A",,,,,"Y",2100,12,"D","C","A","MATHILDA AV","MAUDE AV",0,,"Y","2008-07-12",4316,"2007-12-16",1852,"14350",,"5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",2,"A","-",23153,"A","N","A","H","-","C","A","0","Y","A","07",1,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3480396",-122.001250186,37.392598179,2007,"4316","2","3","4","07",0,1,"A",,,,"Y",,900,12,"B","C","A","RT 101","LAWRENCE EXPWY",1000,"N","N","2008-07-02",9340,"2007-12-12",855,"01859",,"1","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",44.04,"H","-","S","Y",3,"A","-",21658,"A","N","A","H","-","A","D","1","Y","F","27",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3486753",-122.026710912,37.4031028748,2007,"4316","0","3","4","03",0,1,"A",,,,,,1500,12,"C","C","A","MATHILDA AV","RT 237",3,"N","N","2008-07-23",4316,"2007-12-05",1349,"10449","11","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",3,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3486955",-122.041433057,37.3375167847,2007,"4316","0","4","3","09",0,1,"A",,,"Y",,,900,11,"B","C","A","HOMESTEAD RD","HOLLENBECK AV",0,,"Y","2008-06-03",4316,"2007-11-29",803,"15837","54","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"Y",2,"A","-",21804,"A","N","A","H","-","A","A","0","Y","A","01",0,1,0,0,0,0,0,0,1,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3491133",-121.99623345,37.3740310669,2007,"4316","4","4","4","03",0,1,"A",,,,,,900,11,"C","C","A","LAWRENCE EXPWY","KIFER RD",40,"N","N","2008-05-23",9340,"2007-11-15",851,"14436",,"1","6","0","2",,"2","620","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"F","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3492567",-122.008011639,37.3526954651,2007,"4316","0","4","3","09",0,1,"A",,,,,,1200,12,"D","C","A","POPLAR DR","EL CAMINO REAL",150,"N","N","2008-06-26",4316,"2007-12-13",1150,"84361","41","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","A","D","0","Y","B","01",0,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3494991",-122.013830574,37.352892593,2007,"4316","0","6","3","07",0,4,"A","Y",,,,"Y",600,12,"B","C","F","RT 82","WOLFE RD",116,"E","N","2008-07-21",4316,"2007-12-01",416,"15926","62","5","6","0","0",,"0","006","-","Y","SCL",4,82,"-","-",15.3,"H","-","S","Y",3,"A","-",21658,"A","N","A","H","-","C","D","0","Y","A","01",0,1,3,0,1,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3495002",-122.034036734,37.3780479431,2007,"4316","0","1","4","03",0,1,"A",,,,,,1200,12,"C","C","A","MATHILDA AV","WASHINGTON AV",450,"N","N","2008-07-11",4316,"2007-12-03",918,"13250",,"5","6","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","08",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3495032",-121.995943058,37.4033851624,2007,"4316","0","7","4","03",0,2,"B",,,,,,2100,12,"C","C","A","LAWRENCE EXPWY","TASMAN",45,"S","N","2008-07-10",4316,"2007-12-02",1935,"14954","22","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"N",3,"A","-",22350,,"N","A","H","-","C","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3495075",-121.996228632,37.3739242554,2007,"4316","0","3","4","07",0,1,"A",,,,"Y",,1200,12,"B","C","A","KIFER RD","LAWRENCE EXPWY",10,"E","N","2008-07-02",4316,"2007-12-26",1027,"10449","29","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",2,"A","-",21658,"A","N","A","H","-","A","A","0","Y","G","25",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3495383",-122.042847005,37.402139,2007,"4316","2","4","4","03",0,1,"B",,,,,,1200,12,"C","C","A","RT 101","RT 237",2640,"N","N","2008-06-30",9340,"2007-12-06",945,"01208",,"1","6","0","1",,"2","120","C","Y","SCL",4,101,"-","-",46.63,"H","-","S","N",2,"A","-",22350,,"N","B","H","-","A","A","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3495392",-121.996263054,37.3739242554,2007,"4316","4","6","4","12",0,2,"A",,,,,,2400,12,"D","C","A","LAWRENCE EXPWY","KIFER RD",0,,"Y","2008-06-18",9340,"2007-12-01",2250,"01821",,"3","6","0","2",,"2","610","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","C","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3498558",-121.996453057,37.3960647583,2007,"4316","0","7","4","01",0,1,"A",,,,,"Y",300,12,"F","I","A","LAKEHAVEN DR","VELVETLAKE DR",0,,"Y","2008-06-25",4316,"2007-12-09",212,"15838","21","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","A","H","-","C","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3499725",-121.995927393,37.3933792114,2007,"4316","0","7","4","03",0,1,"A",,,,,,2400,12,"C","C","A","LAWRENCE EXPWY","LAKEWOOD DR",60,"S","N","2008-04-09",4316,"2007-12-02",2124,,,"5","6","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",3,"A","-",22350,,"F","A","H","-","C","A","0","Y","-","99",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3499848",-122.000993798,37.3536109924,2007,"4316","0","7","3","08",0,1,"A",,,,,,1800,12,"B","E","A","HELEN AV","RT 82",520,"N","N","2008-07-02",4316,"2007-12-09",1730,"86125","44","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"Y",4,"A","-",22107,,"F","A","H","-","C","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3499856",-122.041441864,37.3382720947,2007,"4316","0","1","4","10",0,1,"A","Y",,,,,1800,12,"A","B","C","HOLLENBECK AV","HOMESTEAD",275,"N","N","2008-07-02",4316,"2007-12-10",1756,"14184","54","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"N",2,"A","-",21950,"A","N","A","H","-","C","A","0","Y","A","01",0,0,1,0,1,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3500012",-122.0031009,37.4082182068,2007,"4316","3","5","4","03",0,1,"A",,,,,,2100,11,"C","C","A","RT 237","LAWRENCE EXPWY",1000,"E","N","2008-06-27",9340,"2007-11-30",1805,"01787",,"2","6","0","1",,"2","220","-","Y","SCL",4,237,"-","R",4.41,"H","-","E","Y",2,"A","-",22350,,"N","A","H","-","D","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3500052",-122.059809874,37.3483232382,2007,"4316","3","4","3","03",0,2,"A",,,,,,1800,11,"C","C","A","RT 85","FREMONT AV",900,"S","N","2008-06-10",9340,"2007-11-29",1755,"01693",,"2","6","0","1",,"2","085","-","Y","SCL",4,85,"-","R",19.69,"H","-","N","Y",3,"A","-",22350,,"N","A","H","-","D","D","6","Y","A","01",0,1,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3500076",-122.054160501,37.3309624194,2007,"4316","3","4","4","08",0,1,"A",,,,,,2400,11,"E","I","A","RT 85","HOMESTEAD RD",100,"S","N","2008-08-13",9340,"2007-11-29",2145,"01859",,"2","6","0","1",,"2","085","-","Y","SCL",4,85,"-","R",18.301,"R","2","N","Y",1,"A","-",22107,,"N","A","H","-","D","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3500632",-122.019480828,37.4045013637,2007,"4316","3","7","2","08",0,1,"A",,,,,,1800,11,"E","I","A","RT 237","MATHILDA AV",2376,"E","N","2008-06-03",9340,"2007-11-11",1510,"01793",,"2","6","0","1",,"2","220","-","Y","SCL",4,237,"-","R",3.47,"H","-","E","Y",1,"A","-",22107,,"N","A","H","-","A","D","1","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3500641",-122.014116268,37.4059070784,2007,"4316","3","5","4","03",0,1,"A",,,,,,900,11,"C","C","A","RT 237","FAIR OAKS AV",800,"W","N","2008-05-27",9340,"2007-11-09",750,"14436",,"1","6","0","1",,"2","220","-","Y","SCL",4,237,"-","R",3.82,"H","-","W","Y",2,"A","-",22350,,"N","A","H","-","A","D","1","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3500732",-122.03669306,37.36915498,2007,"4316","0","6","4","09",0,1,"A",,,,,,1500,12,"D","C","A","RT 82","MATHILDA AV",12,"W","N","2008-07-10",4316,"2007-12-01",1231,"10316","52","5","6","0","0",,"0","003","-","Y","SCL",4,82,"-","-",17.035,"I","5","N","N",2,"A","-",21453,"B","N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3500748",-122.034985963,37.3754959106,2007,"4316","0","6","4","03",0,2,"B",,,,,,1200,12,"C","C","A","S MATHILDA","MCKINLEY AV",140,"N","N","2008-06-27",4316,"2007-12-08",1112,"13974","34","5","6","0","0",,"0","003","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3500770",-122.031173061,37.3839645386,2007,"4316","0","5","4","04",0,1,"B",,,,,,1500,12,"C","C","A","CENTRAL EXPWY","SAN ANSELMO WY",0,,"Y","2008-06-27",4316,"2007-12-07",1204,"10383","15","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"N",2,"A","-",21703,,"N","B","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"F","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3500782",-122.013843056,37.3706436157,2007,"4316","0","7","4","03",0,1,"A",,,,,,1800,12,"C","C","A","WOLFE","EVELYN",0,,"Y","2008-06-27",4316,"2007-12-09",1540,"14183","41","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3501438",-122.023846368,37.4037061186,2007,"4316","3","7","4","08",0,1,"A",,,,,,300,11,"E","I","A","RT 237","MATHILDA AV",528,"E","N","2008-06-18",9340,"2007-11-25",135,"01839",,"3","6","0","1",,"2","220","-","Y","SCL",4,237,"-","-",3.12,"H","-","W","Y",1,"A","-",22107,,"N","A","H","-","C","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3503079",-122.041454167,37.3411407471,2007,"4316","0","6","4","09",0,2,"A",,,,,,1800,12,"D","C","A","HOLLENBECK AV","HOMESTEAD RD",1320,"N","N","2008-06-26",4316,"2007-12-15",1752,"14398","53","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"Y",2,"A","-",21804,"A","N","A","H","-","C","D","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3503111",-122.041483925,37.3418235779,2007,"4316","0","6","4","09",0,1,"A",,,,,,1500,12,"D","C","A","HOLLENBECK AV","GRAND COULEE AV",150,"S","N","2008-06-26",4316,"2007-12-08",1436,"14225",,"5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"Y",2,"A","-",21804,"A","N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3511324",-122.03698306,37.36921498,2007,"4316","0","4","4","04",0,1,"B",,,,,,1200,12,"C","C","A","RT 82","MATHILDA AV",41,"W","N","2008-07-03",4316,"2007-12-20",922,"56593","33","5","6","0","0",,"0","003","-","Y","SCL",4,82,"-","-",17.05,"H","-","N","N",2,"A","-",21703,,"N","B","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3511352",-122.024354711,37.361396046,2007,"4316","0","5","3","03",0,4,"A",,,,,,1500,12,"C","C","A","RT 82","S FAIR OAKS AV",130,"E","N","2008-07-03",4316,"2007-12-21",1315,"15923","42","5","6","0","0",,"0","004","-","Y","SCL",4,82,"-","-",16.14,"H","-","N","Y",5,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,1,3,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3511446",-122.021853061,37.4039649827,2007,"4316","0","4","4","12",0,1,"A",,,,,,2100,12,"D","C","A","MATHILDA AV","RT 237",0,,"Y","2008-07-25",4316,"2007-12-20",1831,"14373","12","5","6","0","0",,"0","001","-","Y","SCL",4,237,"-","-",3.174,"R","4","E","Y",2,"A","-",21453,"A","N","A","H","-","C","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","E","SUNNYVALE","SANTA CLARA","CA",0,0
"3511450",-122.039891491,37.36978459,2007,"4316","0","2","4","03",0,1,"C",,,,,,1200,12,"C","C","A","RT 82","HOLLENBECK AV",250,"E","N","2008-07-16",4316,"2007-12-18",1048,"84361","52","5","6","0","0",,"0","005","-","Y","SCL",4,82,"-","-",17.21,"H","-","S","Y",2,"A","-",22350,,"N","B","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3511647",-122.000263057,37.392334984,2007,"4316","4","4","4","12",0,1,"A",,,,,,1200,12,"D","C","A","LAWRENCE EXPWY","RT 101",0,,"Y","2008-07-08",9340,"2007-12-13",910,"01622",,"1","6","0","2",,"2","620","-","Y","SCL",4,101,"-","-",43.953,"R","4","S","Y",2,"A","-",21453,"A","N","A","H","-","A","A","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","S","SUNNYVALE","SANTA CLARA","CA",0,0
"3513500",-121.998421054,37.392011534,2007,"4316","2","3","3","03",0,1,"B",,,"Y",,,1200,12,"C","C","A","RT 101","LAWRENCE EXPWY",20,"N","N","2008-07-25",9340,"2007-12-05",1000,"17976",,"1","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",43.86,"H","-","N","Y",2,"A","-",22350,,"N","A","H","-","A","D","1","Y","C","02",0,1,0,0,0,0,0,0,1,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3513746",-121.991553055,37.389984984,2007,"4316","2","5","4","03",0,1,"A",,,"Y",,,1200,11,"F","I","A","RT 101","LAWRENCE EXPWY",150,"S","N","2008-06-19",9340,"2007-11-30",1040,"01843",,"1","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",43.753,"R","2","N","Y",1,"A","-",22350,,"N","A","H","-","A","D","1","Y","C","02",0,0,1,0,0,0,0,0,1,"T","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3517780",-122.028419875,37.364747165,2007,"4316","0","5","4","12",0,2,"A",,,,,,1200,12,"D","C","A","RT 82","CEZANNE DR",0,,"Y","2008-06-26",4316,"2007-12-14",1146,"14374","42","5","6","0","0",,"0","004","-","Y","SCL",4,82,"-","-",16.471,"I","5","N","Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3520149",-122.009191111,37.394977604,2007,"4316","2","7","2","08",0,2,"A",,,,,"Y",300,12,"E","I","A","RT 101","FAIR OAKS AV",528,"S","N","2008-07-02",9340,"2007-12-09",250,"01867",,"3","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",44.72,"H","-","N","Y",1,"A","-",22107,,"N","A","H","-","C","D","1","Y","A","01",1,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3523684",-122.008073058,37.3883056641,2007,"4316","0","4","3","-",0,1,"A","Y",,,,,1800,8,"G","B","B","SAN MIGUEL AV","DUANE AV",0,,"Y","2008-03-24",4316,"2007-08-23",1730,"15143","21","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"N",2,"A","-",0,,"N","A","H","-","A","D","0","Y","A","01",0,1,0,0,1,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3523755",-122.015046601,37.396059439,2007,"4316","2","4","4","03",0,1,"A",,,,,,600,8,"C","C","A","RT 101","FAIR OAKS AV",500,"N","N","2008-04-07",9340,"2007-08-09",325,"01622",,"3","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",44.92,"H","-","S","N",2,"A","-",22350,,"F","A","H","-","C","D","1","Y","-","99",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3525744",-122.041434353,37.3375854492,2007,"4316","0","1","4","03",0,1,"A",,,,,,1500,12,"C","C","A","HOLLENBECK AV","HOMESTEAD RD",25,"N","N","2008-07-03",4316,"2007-12-24",1230,"14225",,"5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3527201",-122.032289487,37.3590240479,2008,"4316","0","6","4","01",0,1,"B",,,,,,1200,1,"C","C","A","REMINGTON DR","SUNNYVALE SARATOGA RD",33,"E","N","2008-08-13",4316,"2008-01-05",918,"56593","61","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,"N",2,"A","-",23152,"A","N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3527249",-122.018463058,37.3816947937,2008,"4316","0","4","3","03",0,1,"B",,,,,,900,1,"C","C","A","FAIR OAKS AV","ARQUES AV",0,,"Y","2008-08-13",4316,"2008-01-03",820,"15839","15","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3529373",-122.000041499,37.392474165,2008,"4316","2","4","4","07",0,1,"A",,,,"Y",,2100,1,"C","C","A","RT 101","LAWRENCE EXPWY",110,"N","N","2008-08-28",9340,"2008-01-17",1900,"18108",,"2","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",43.96,"H","-","N","N",3,"A","-",21658,"A","N","A","H","-","C","D","1","Y","A","08",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3530545",-122.018343054,37.3376846313,2008,"4316","0","3","4","17",0,1,"A",,,,,,2100,1,"A","C","A","HOMESTEAD RD","HERON AV",0,,"Y","2008-08-13",4316,"2008-01-02",1952,"14225","6","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,"Y",2,"A","-",21451,"A","N","A","H","-","C","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3536234",-122.017292292,37.355310025,2007,"4316","0","1","4","01",0,2,"A",,,,,"Y",2400,9,"E","E","A","RT 82","MARIA LN",185,"E","N","2008-04-07",4316,"2007-09-24",2209,"15926","62","5","6","0","0",,"0","006","-","Y","SCL",4,82,"-","-",15.56,"H","-","S","Y",2,"A","-",23152,,"N","A","H","-","C","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3537708",-122.01033306,37.4028358459,2007,"4316","0","7","4","17",0,1,"A",,,,,,1500,12,"D","C","A","TASMAN DR","FAIR OAKS AV",0,,"Y","2008-07-03",4316,"2007-12-30",1203,"15949","21","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"N",2,"A","-",21462,,"N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3541022",-121.995973057,37.403503418,2007,"4316","0","1","3","12",0,1,"A",,"Y",,,,600,12,"D","G","A","TASMAN","LAWRENCE",0,,"Y","2008-07-01",4316,"2007-12-31",519,"14463","23","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"N",2,"A","-",21453,"A","N","A","H","-","C","A","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3542998",-122.014749385,37.3787345886,2007,"4316","0","3","4","03",0,1,"A",,,,,,1500,11,"C","C","A","CENTRAL EXPWY","WOLFE",528,"W","N","2008-05-31",4316,"2007-11-07",1250,"67643","21","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3543502",-121.996253054,37.366859436,2007,"4316","4","3","4","03",0,1,"A",,,,,,1500,12,"C","C","A","LAWRENCE EXPWY","MONROE ST",5,"N","N","2008-06-24",9340,"2007-12-19",1315,"01778",,"1","6","0","2",,"2","610","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","08",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3548682",-122.018863058,37.3804740906,2008,"4316","0","5","1","01",2,0,"B",,,,,"Y",300,1,"E","I","A","CENTRAL EXPWY","FAIR OAKS AV",0,,"Y","2008-02-21",4316,"2008-01-25",226,"13542","15","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",1,"A","-",23152,"B","N","B","H","-","C","D","0","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"3553020",-122.031393063,37.4021149822,2007,"4316","2","3","4","03",0,1,"B",,,,,,600,12,"E","I","A","RT 237","ELLIS ST",3696,"S","N","2008-06-20",9340,"2007-12-26",505,"01821",,"3","6","0","1",,"2","120","-","Y","SCL",4,237,"-","-",2.661,"R","2","W","Y",1,"A","-",22350,,"N","B","H","-","C","D","1","Y","D","22",0,0,1,0,0,0,0,0,0,"T","-","SUNNYVALE","SANTA CLARA","CA",0,0
